,artistFamiliarity,artistHottness,artistName,dancebility,duration,endOfFadeIn,energy,loudness,songHotness,songID,songTitle,tempo,trackID
25,0.9195170922254553,0.5479404294879846,b'Plies',0.0,223.65995,0.0,0.0,-6.947,0.4961753356732933,b'SORTPHZ12A8C13D374',b'I Am The Club (Explicit Album Version)',86.967,../MillionSongSubset/data/A/N/U/TRANUEV128F4282392.h5
26,0.8997098526287731,0.5837326130884718,b'Amy Winehouse',0.0,229.85098,0.16,0.0,-7.256,0.7828988602517178,b'SOSELMV12A6D4FCF5A',b'Valerie',96.224,../MillionSongSubset/data/A/U/O/TRAUOEY128F421CBD3.h5
27,0.9184517888889826,0.8289063015404353,b'The Killers',0.0,166.29506,0.142,0.0,-6.467,,b'SOSNQQX12AF729C44C',b'Show You How',82.909,../MillionSongSubset/data/A/D/Z/TRADZXK128F429DB92.h5
28,0.9184517888889826,0.8289063015404353,b'The Killers',0.0,225.12281,0.0,0.0,-4.808,0.7603432374173373,b'SOTEFFR12A8C144765',b'A Dustland Fairytale',134.734,../MillionSongSubset/data/B/I/F/TRBIFGK128F92F23A2.h5
29,0.7272303154628746,0.4765593789777819,b'Descendents',0.0,89.23383,0.188,0.0,-8.867,,b'SOTPQFM12AB017AC9E',"b""I'm Not A Loser""",203.29,../MillionSongSubset/data/A/R/M/TRARMHA128F92E7D32.h5
30,0.8650215114996607,0.9160532282837347,b'Coldplay',0.0,139.12771,2.247,0.0,-8.501,0.7819321705817204,b'SOUCKDH12A8C138FF5',"b""Don't Panic""",122.291,../MillionSongSubset/data/A/N/B/TRANBUW128F933C645.h5
31,0.9020629269028733,0.5546332305741549,b'Lupe Fiasco',0.0,226.66404,0.154,0.0,-5.303,0.8786199597186275,b'SOWXBLE12A6D4F8EE8',b'The Cool (Amended Album Version)',188.018,../MillionSongSubset/data/B/F/E/TRBFEID128F42368AC.h5
32,0.711893841289885,0.5351630421238075,"b""Jane's Addiction""",0.0,273.00526,3.518,0.0,-7.805,0.38293509007501925,b'SOXRBZT12AB0180256',b'Ocean Size [Demo]',84.694,../MillionSongSubset/data/B/A/G/TRBAGTE128F930629B.h5
33,0.6358987101801273,0.5302628134274219,b'The Moody Blues',0.0,194.97751,3.268,0.0,-9.769,0.38293509007501925,b'SOYTMRC12A6D4F5B58',b'Long Summer Days',91.453,../MillionSongSubset/data/A/D/W/TRADWAU128F145622F.h5
34,0.8392753929272774,0.5507620846559074,b'Foo Fighters',0.0,274.65098,0.0,0.0,-4.203,0.8043189455143651,b'SOYYIZT12A8C1408CA',b'Next Year',173.983,../MillionSongSubset/data/A/L/R/TRALROP128F92CA9CC.h5
35,0.8457688664485438,0.7888059351620142,b'Kings Of Leon',0.0,181.13261,0.0,0.0,-6.391,0.7461609129098018,b'SOZAPQT12A8C142821',b'Ragoo',102.066,../MillionSongSubset/data/A/T/H/TRATHTH128F42BC347.h5
