,artistFamiliarity,artistHottness,artistName,dancebility,duration,endOfFadeIn,energy,loudness,songHotness,songID,songTitle,tempo,trackID
10,0.6091819919205147,0.5092430986786269,b'Seventh Day Slumber',0.0,209.73669,0.125,0.0,-5.324,0.7803116042518864,b'SOFAOMI12A6D4FA2D8',b'Shattered Life',150.575,../MillionSongSubset/data/B/I/J/TRBIJYB128F14AE326.h5
11,0.7440079147104803,0.5200496881789747,b'Charlotte Gainsbourg',0.0,154.95791,0.0,0.0,-8.005,0.8701106316615405,b'SOFRBZI12AB0186AE8',b'IRM',120.148,../MillionSongSubset/data/B/H/Z/TRBHZUN12903CA60F7.h5
12,0.8440395322273969,0.5243789875148084,b'Anti-Flag',0.0,115.53914,0.0,0.0,-3.116,0.630325326733018,b'SOFTBIU12A8C130B7E',b'Death Of A Nation',189.134,../MillionSongSubset/data/A/P/A/TRAPAZE128F4233355.h5
13,0.7440079147104803,0.5200496881789747,b'Charlotte Gainsbourg',0.0,189.70077,0.0,0.0,-12.1,0.8196427109055854,b'SOFYIQI12A6D4F8D85',b'Tel Que Tu Es',119.683,../MillionSongSubset/data/A/E/A/TRAEASY128F148247C.h5
14,0.717670524728552,0.4793084593382274,b'The New York Dolls',0.0,344.05832,0.068,0.0,-9.253,0.5616924111789523,b'SOGKIWV12A6D4F86C4',b'Human Being',154.953,../MillionSongSubset/data/A/A/D/TRAADVH128EF34DE7A.h5
15,0.6364189476344927,0.46549967912041307,b'The Ocean',0.0,128.83546,0.0,0.0,-8.966,0.6264642401853926,b'SOHFNIA12AC4689741',b'Catharsis Of A Heretic',139.972,../MillionSongSubset/data/A/F/F/TRAFFEQ12903CF4356.h5
16,0.6932584876312344,0.484124713373839,b'Concretes',0.0,204.85179,0.16,0.0,-11.112,0.4830645596002331,b'SOHOZCG12A8C13EB23',b'Souvenirs',89.676,../MillionSongSubset/data/A/J/G/TRAJGCA128F9306CFF.h5
17,0.6832060400475407,0.4848767189541058,"b""Fun Lovin' Criminals""",0.0,221.33506,0.444,0.0,-9.472,0.614576981682048,b'SOIFDWL12A6D4F8A98',b'We Have All The Time In The World',91.833,../MillionSongSubset/data/A/Y/S/TRAYSMW128F1468307.h5
18,0.7721725426102736,0.48740699447692937,b'Unearth',0.0,197.25016,0.0,0.0,-5.071,0.6460422706820783,b'SOIIXNV12AB018265A',b'Crow Killer',77.399,../MillionSongSubset/data/A/M/P/TRAMPWN128F934C221.h5
19,0.3476788762286586,0.3174010230961458,b'Paquito Guzman',0.0,327.67955,0.218,0.0,-7.337,,b'SOKHRWE12A6D4F6BE7',b'Cuando Seolvida El Amor',176.113,../MillionSongSubset/data/A/P/C/TRAPCLC128EF35AE0B.h5
20,0.7788358274024846,0.570106511951141,b'Bob Marley',0.0,173.24363,0.287,0.0,-7.236,,b'SOLTIVF12AAFF43797',b'Lively Up Yourself',127.765,../MillionSongSubset/data/A/I/V/TRAIVMM12903CFAD62.h5
21,0.717991695486114,0.4977114441406651,b'Extreme',0.0,355.5522,3.785,0.0,-7.894,0.6767695092287059,b'SOLWNAR12A67020BF5',b'Song For Love',146.022,../MillionSongSubset/data/A/R/K/TRARKRC128E0791D82.h5
22,0.6632296875667867,0.4021670475170316,b'Lighthouse Family',0.0,241.24036,2.27,0.0,-8.077,0.7939874604417725,b'SOMFBRG12A6D4F9014',b'Run',153.474,../MillionSongSubset/data/B/E/I/TRBEIKK128F14628D6.h5
23,0.8425776644765494,0.5145225782656295,b'Foals',0.0,315.27138,0.0,0.0,-6.611,0.728377176857355,b'SOMGPML12A8C13AE8C',b'Red Socks Pugie',156.917,../MillionSongSubset/data/A/T/T/TRATTGW128F427A82D.h5
24,0.6091819919205147,0.5092430986786269,b'Seventh Day Slumber',0.0,265.82159,0.127,0.0,-5.742,0.6356300378046121,b'SOPBEBP12AB0181527',b'Famous One',118.62,../MillionSongSubset/data/B/G/A/TRBGAWQ128F9305F25.h5
25,0.717991695486114,0.4977114441406651,b'Extreme',0.0,364.38159,5.904,0.0,-7.759,0.6659301474098386,b'SOPBJWH12B0B809492',b'Stop The World',87.337,../MillionSongSubset/data/A/W/F/TRAWFGF128E0792FE0.h5
26,0.4399076581433077,0.31155917564728197,b'Mau Mau',0.0,285.1522,0.305,0.0,-7.613,0.0,b'SOPESRK12A6D4F8B92',b'Paseo Col\xc3\xb2n',182.198,../MillionSongSubset/data/A/J/I/TRAJIIR128F149AE01.h5
27,0.873238652757811,0.5199654792867565,b'Thrice',0.0,329.7171,0.0,0.0,-9.458,0.8382866746695105,b'SOQGLWB12AF72A632B',b'The Earth Will Shake',126.947,../MillionSongSubset/data/A/L/D/TRALDDK128F9300AC5.h5
28,0.7967974140785481,0.453259925068964,b'The Exies',0.0,201.87383,0.0,0.0,-4.998,0.6923299273961755,b'SOSBJHW12A6D4FAAB2',b'Creeper Kamikaze',113.326,../MillionSongSubset/data/A/C/A/TRACAXP128F14A2127.h5
29,0.7440079147104803,0.5200496881789747,b'Charlotte Gainsbourg',0.0,241.65832,0.0,0.0,-9.838,0.8596346836952304,b'SOSYGHA12AB0186AEC',b'Le Chat du Caf\xc3\xa9 des Artistes',150.256,../MillionSongSubset/data/A/U/R/TRAURHK12903CA60F8.h5
30,0.8389243105071171,0.6077927514628412,b'Alice Cooper',0.0,197.90322,0.0,0.0,-5.431,0.6395647657257654,b'SOTJZBJ12A8C143A71',b'Be My Lover',119.744,../MillionSongSubset/data/A/V/F/TRAVFEW128F92E2B47.h5
31,0.4580551793630036,0.37176089539478846,b'Jason Miles',0.0,256.20853,0.218,0.0,-8.699,0.2538347361322313,b'SOUOWYN12A8C13501F',b'Suba',196.004,../MillionSongSubset/data/A/U/K/TRAUKPE128F425ED86.h5
32,0.7645660843051246,0.5274929810161438,b'Eluveitie',0.0,307.69587,0.148,0.0,-4.367,0.6629861610396057,b'SOVLQYZ12AC3DF6BCA',b'(Do)Minion',110.018,../MillionSongSubset/data/A/I/U/TRAIUSY12903CF0C92.h5
33,0.6832060400475407,0.4848767189541058,"b""Fun Lovin' Criminals""",0.0,205.66159,0.734,0.0,-7.119,0.23294084784339703,b'SOVMKKT12A58A7F0CC',b'Love Unlimited (Explicit)',94.082,../MillionSongSubset/data/A/E/N/TRAENVO128E0781A16.h5
34,0.4399076581433077,0.31155917564728197,b'Mau Mau',0.0,233.40363,0.0,0.0,-7.106,0.26586104921065007,b'SOVQPMO12A6D4F8B8E',b'Balon Combo',195.874,../MillionSongSubset/data/A/W/B/TRAWBVQ128F149ADFD.h5
35,0.5891362695784569,0.40924801322128795,b'Mustafa Sandal',0.0,202.9971,0.525,0.0,-11.772,0.46048484498641545,b'SOWESXJ12A8C136BEC',b'Beni Aglatma',85.0,../MillionSongSubset/data/B/G/I/TRBGICJ128F427BA9A.h5
36,0.48722032734892456,0.4497463102603577,b'JDS',0.0,465.60608,0.409,0.0,-5.533,0.582918458497712,b'SOWNSZY12AB0180BCF',b'Nine Ways',134.014,../MillionSongSubset/data/A/A/Y/TRAAYPG128F933C941.h5
37,0.6923445305736569,0.5192881204083811,b'Salt-N-Pepa',0.0,207.62077,0.287,0.0,-5.668,0.8061197687997097,b'SOWPAXV12A67ADA046',b'Push It',127.597,../MillionSongSubset/data/B/B/M/TRBBMHE128EF341D09.h5
38,0.8105062052254818,0.5311570630615232,b'Converge',0.0,220.49914,0.0,0.0,-3.884,0.6212916535560213,b'SOWWYSD12A8C13BD9B',b'To the Lions',110.631,../MillionSongSubset/data/A/Y/O/TRAYOQI128F92F0967.h5
39,0.6578701556233562,0.4630177637739374,b'Equilibrium',0.0,219.03628,0.0,0.0,-3.901,0.6573105785331762,b'SOXCDGN12A8C140A48',b'Prolog auf Erden',180.12,../MillionSongSubset/data/A/K/K/TRAKKZM128F427CFD5.h5
40,0.6364189476344927,0.46549967912041307,b'The Ocean',0.0,285.90975,0.125,0.0,-4.348,0.5082891059677606,b'SOXTKVD12AB01887E0',b'Eoarchaean',140.174,../MillionSongSubset/data/B/A/Z/TRBAZRP128F934BC71.h5
41,0.6091819919205147,0.5092430986786269,b'Seventh Day Slumber',0.0,287.73832,0.0,0.0,-6.183,0.5165006321566805,b'SOYCYPP12AB0185E21',b'Lead Me To The Cross (Acoustic)',150.089,../MillionSongSubset/data/A/Z/L/TRAZLFO12903CB6C0B.h5
42,0.7470614269554612,0.32752607801909256,b'Red I Flight',0.0,259.29098,0.45,0.0,-5.033,0.3589765264395974,b'SOYEJKC12A8C136E3D',b'Of Myth And Men (Album Version)',92.439,../MillionSongSubset/data/A/H/Q/TRAHQWU128F4277B78.h5
43,0.6095389916189053,0.48213108105290364,b'!!!',0.0,143.98649,0.0,0.0,-7.901,0.0,b'SOYHNTG12A6D4F5703',b'Myth Takes',193.978,../MillionSongSubset/data/A/A/V/TRAAVRJ128F92FF90A.h5
44,0.6632296875667867,0.4021670475170316,b'Lighthouse Family',0.0,241.8673,2.154,0.0,-8.03,0.8486167609177898,b'SOYSUZL12A6D4F9005',b'Ocean Drive',90.703,../MillionSongSubset/data/B/C/B/TRBCBXZ128F14628C3.h5
45,0.8183193591388943,0.667294595643469,b'Snow Patrol',0.0,242.05016,0.0,0.0,-5.694,0.7714739235051018,b'SOZQVTJ12A6701D96B',b'Wow',143.038,../MillionSongSubset/data/A/N/Q/TRANQQZ128E079224E.h5
46,0.7079250270253531,0.4990183984153171,b'Jimmy Wayne',0.0,202.08281,0.255,0.0,-6.424,0.5109620440021506,b'SOZWVCA12A6D4F9774',b'She Runs',117.142,../MillionSongSubset/data/B/H/C/TRBHCQA128F149F192.h5
