,artistFamiliarity,artistHottness,artistName,dancebility,duration,endOfFadeIn,energy,loudness,songHotness,songID,songTitle,tempo,trackID
24,0.8650215114996607,0.9160532282837347,b'Coldplay',0.0,269.34812,2.81,0.0,-6.294,0.7012663526153119,b'SOPMAEU12A67AE0C81',b'The World Turned Upside Down',136.82,../MillionSongSubset/data/B/C/J/TRBCJSZ128E07969B5.h5
25,0.8457688664485438,0.7888059351620142,b'Kings Of Leon',0.0,168.82893,0.173,0.0,-6.538,0.9102250754999608,b'SOPWKOX12A8C139D43',b'Genius',125.875,../MillionSongSubset/data/A/I/E/TRAIELD128F92DC682.h5
26,0.8894607253481954,0.6120672682978017,b'Beyonc\xc3\xa9',0.0,260.20526,0.375,0.0,-6.259,0.6672794941570311,b'SORLLRN12A58A7F1EE',b'Be With You',149.913,../MillionSongSubset/data/A/F/Y/TRAFYGO128F42727E7.h5
27,0.9195170922254553,0.5479404294879846,b'Plies',0.0,223.65995,0.0,0.0,-6.947,0.4961753356732933,b'SORTPHZ12A8C13D374',b'I Am The Club (Explicit Album Version)',86.967,../MillionSongSubset/data/A/N/U/TRANUEV128F4282392.h5
28,0.8997098526287731,0.5837326130884718,b'Amy Winehouse',0.0,229.85098,0.16,0.0,-7.256,0.7828988602517178,b'SOSELMV12A6D4FCF5A',b'Valerie',96.224,../MillionSongSubset/data/A/U/O/TRAUOEY128F421CBD3.h5
29,0.8564489236516379,0.854637828218057,b'Usher Featuring The Nu Beginning',0.0,338.75546,5.875,0.0,-11.215,,b'SOSIANM12AB018CC80',b'Only Human',118.099,../MillionSongSubset/data/B/B/Q/TRBBQGV12903CB5CD3.h5
30,0.4211818692788764,0.3049119117083977,b'Marcie Blane',0.0,143.25506,0.154,0.0,-12.682,0.6305085723023893,b'SOSVAPZ12A58A7E7A2',"b""Bobby's Girl (Previously Unreleased Demo - Stereo)""",140.903,../MillionSongSubset/data/A/I/T/TRAITRS128F9308142.h5
31,0.5578751684218033,0.3593247265042633,b'Plasmatics',0.0,344.24118,0.09,0.0,-11.685,0.5428987432910862,b'SOSZHGZ12A8C13B75E',b'Dream Lover',125.363,../MillionSongSubset/data/A/G/Z/TRAGZQD128F428E68B.h5
32,0.8095522095461632,0.5831470220911679,b'Ill Nino',0.0,219.81995,0.119,0.0,-3.67,0.6386467228957761,b'SOTHZUA12A8C13268A',b'All I Ask For (Album Version)',91.011,../MillionSongSubset/data/A/F/M/TRAFMPX128F4246C49.h5
33,0.8474517132179911,0.779968004597178,b'Nickelback',0.0,217.62567,0.0,0.0,-4.278,0.8364553063998481,b'SOTRDVJ12A8C13975E',"b""Savin' Me""",164.025,../MillionSongSubset/data/B/A/S/TRBASRX12903C9FDA8.h5
34,0.403984635369271,0.4541596941275888,b'De La Ghetto',0.0,280.45016,6.844,0.0,-6.876,0.6469957469238893,b'SOTSFFZ12AB0182949',b'Es dificil',97.02,../MillionSongSubset/data/A/B/U/TRABUVN128F930633C.h5
35,0.7722926474184036,0.5421751655888957,b'Shaggy / Brian & Tony Gold',0.0,199.94077,0.206,0.0,-6.469,0.6340310232094,b'SOTXXBT12A6D4F6B25',b'Hey Sexy Lady',101.786,../MillionSongSubset/data/B/E/D/TRBEDVH128F14599C7.h5
36,0.8650215114996607,0.9160532282837347,b'Coldplay',0.0,139.12771,2.247,0.0,-8.501,0.7819321705817204,b'SOUCKDH12A8C138FF5',"b""Don't Panic""",122.291,../MillionSongSubset/data/A/N/B/TRANBUW128F933C645.h5
37,0.8331785608902065,0.8042197974467215,b'Shakira',0.0,246.43873,0.107,0.0,-6.025,0.7731945003032438,b'SOUSXAY12A8C1358FA',b'Poem To A Horse',93.982,../MillionSongSubset/data/A/N/Q/TRANQLL128F92F5263.h5
38,0.711893841289885,0.5351630421238075,"b""Jane's Addiction""",0.0,229.61587,0.316,0.0,-3.782,0.630187627199708,b'SOWCTVQ12A8C134C64',b'True Nature',92.099,../MillionSongSubset/data/B/B/J/TRBBJAJ128F425DA40.h5
39,0.7038238898664649,0.4647360606954702,b'Benga',0.0,233.16853,0.0,0.0,-11.357,0.625865454009952,b'SOWLAQT12A8C13D037',b'Zero M2',139.994,../MillionSongSubset/data/A/S/S/TRASSJE128F427927A.h5
40,0.5578751684218033,0.3593247265042633,b'Plasmatics',0.0,168.25424,0.308,0.0,-5.936,0.5317220984213001,b'SOXDXMS12A8AE454DD',b'Lightning Breaks',134.102,../MillionSongSubset/data/A/Y/X/TRAYXPS128F422842E.h5
41,0.8457688664485438,0.7888059351620142,b'Kings Of Leon',0.0,181.13261,0.0,0.0,-6.391,0.7461609129098018,b'SOZAPQT12A8C142821',b'Ragoo',102.066,../MillionSongSubset/data/A/T/H/TRATHTH128F42BC347.h5
